id,split,label,language,midfiller,endfiller,synthetic,dataset
c2a0f2ff-3669-4111-bcd2-10c9022d7540,train,0,fra,False,True,True,chirp3_1
1eecaf2e-6cae-4d05-b5b6-bb13f7f948d8,train,0,hin,False,True,True,chirp3_1
c2274dd8-86c0-4e98-9d2a-415fb07ec9e9,train,1,vie,True,False,True,chirp3_2
d4e31fe7-fcc2-4813-a72e-b881cd67d48d,train,0,spa,True,True,True,chirp3_1
9440a66b-f1e3-45c9-a48a-3d8449a8a8c7,train,1,tur,True,False,True,chirp3_1
d4cf35af-acf4-460b-8423-29eeb3cedbf3,train,0,dan,True,False,True,chirp3_2
7840cafa-8308-40f9-a431-9266b6de5cc3,train,1,jpn,True,False,True,chirp3_1
7835c38e-9e00-43df-a00b-dffd1efbf456,train,0,eng,True,True,True,chirp3_1
1f22309b-73ff-4e2a-a2f2-8217ad03473f,train,0,kor,True,True,True,chirp3_1
bc18d620-bb88-493e-b2ff-541c4db61cf3,train,0,spa,True,False,True,chirp3_1
9a8d211c-b8a4-4709-b51a-120c684c0121,train,0,fra,True,True,True,chirp3_1
c29ebf56-346f-48c9-a129-885bb986be61,train,1,rus,True,False,True,chirp3_1
d4e5f154-f397-455f-8d2c-96ee80353851,train,1,rus,True,False,True,chirp3_1
d1bc9919-b9e2-4ddc-8a35-cd7033baf3c9,train,1,spa,False,False,True,chirp3_1
a377f654-82bf-4cb2-aa32-fb37748b1498,train,1,ben,False,False,True,chirp3_2
ea7f18bb-4bdc-4c1e-a83d-a0904ef87f62,train,0,dan,True,True,True,chirp3_2
1f41676c-971c-4da0-9b37-f1b494d4f6a5,train,1,eng,,,False,liva_1
c251d87b-38a9-461a-ab54-63a58afdf7fe,train,0,eng,,,False,midcentury_1
a3a66bd1-29a1-4688-bcf6-c9a9ea4a5069,train,0,eng,,,False,liva_1
9a80c87c-bb88-44f5-9c2a-7292ddc0ea9f,train,1,eng,True,False,True,chirp3_1
c24c6c6a-e8de-4ba6-ab11-7128dd095aea,train,0,ukr,False,True,True,chirp3_2
a3bc54ba-c332-4050-9ee8-7a75f3cc045e,train,1,eng,,,False,liva_1
d5051149-d702-4187-9d73-7ba06acc83e6,train,1,eng,,,False,liva_1
942f2bc6-74e3-433c-bb86-81bcf8dacc47,train,1,eng,True,False,True,chirp3_1
1ee12840-53a5-4f24-8d1a-499b3b3ba0aa,train,0,nor,False,True,True,chirp3_2
bc646a0d-7c32-4238-a12a-5f0dfd451936,train,1,pol,False,False,True,chirp3_1
bc6d8c9b-50b9-4ea6-88c0-7e9376b9aa10,train,1,eng,True,False,True,chirp3_1
d4bfae73-e4e7-4c78-9db6-4a333e49fa22,train,0,eng,,,True,orpheus_endfiller_1
d514294a-ad9f-449a-b50a-f4252b554194,train,0,ind,False,False,True,chirp3_2
943fa3f4-facf-4ecc-ae2f-709eff346f81,train,0,rus,False,True,True,chirp3_1
eaab936a-e90d-4ada-9d43-45926292b4db,train,0,pol,False,True,True,chirp3_1
bc40ed2b-f341-47c4-aefc-fbec747a35e7,train,0,jpn,False,True,True,chirp3_1
7848c6ca-105b-48c0-98f1-322fe9a2b305,train,0,ukr,False,True,True,chirp3_2
d4e0113c-fba5-4898-9926-cacaf6b74111,train,1,ind,False,False,True,chirp3_2
9a6055de-b57b-41c2-af26-e40c9e183df5,train,1,por,False,False,True,chirp3_1
c23689d8-25c2-434e-8585-5b77a080866b,train,1,mar,True,False,True,chirp3_2
c285ab18-99ee-40f8-b0a2-1eb53e327eda,train,1,nld,False,False,True,chirp3_1
d4f3bd10-2fe5-478d-a7bc-cf9973d99782,train,0,por,True,True,True,chirp3_1
781667cf-0178-4751-aebc-1a3a8101f166,train,0,spa,False,True,True,chirp3_1
a3fecd8b-bf31-4e5c-a53b-21bda0286c57,train,1,nor,True,False,True,chirp3_2
d4e60a1e-046c-4e51-89da-e818607ecf98,train,1,spa,False,False,True,chirp3_1
787ef808-b469-43a7-a4c8-ed9b84e548d6,train,0,rus,True,True,True,chirp3_1
782f3b07-98d4-4505-b6d2-5f401f632f79,train,1,nor,True,False,True,chirp3_2
c21f51eb-c2b4-4362-b407-95a313305284,train,0,rus,True,False,True,chirp3_1
d4b692d5-4dbe-4cba-9252-df2b80164edc,train,1,ara,False,False,True,chirp3_2
c22e41ac-2f58-450d-afcf-ab10ef859881,train,1,fin,False,False,True,chirp3_2
a3bc6dca-79cd-4cc1-bd13-60e69004218a,train,1,rus,True,False,True,chirp3_1
d4eb53e1-5319-4c58-9ddd-966cb4a863ca,train,0,por,True,False,True,chirp3_1
947550ba-4e4b-4a10-9e86-f2ef4bed52fc,train,1,eng,,,True,orpheus_endfiller_1
d4b061c2-04cf-48a1-bbbd-abead47e3a6d,train,0,tur,False,True,True,chirp3_1
94506dc5-b6f0-41a5-b531-63b135707cc0,train,1,eng,,,False,midcentury_1
9a924577-03b5-4b25-8ba0-974860d65e86,train,0,spa,False,True,True,chirp3_1
eaa8a8ee-a8e1-4ded-9a82-2260dc4975b9,train,1,eng,,,False,human_5
7871a0b0-fe77-467e-882b-135636fb837b,train,1,fra,True,False,True,chirp3_1
c23d85c0-13e5-4bed-8e43-75591dc29013,train,1,pol,False,False,True,chirp3_1
a3db3e99-0b4c-45aa-9950-b5775c9d3fa3,train,1,deu,True,False,True,chirp3_1
c29a60e0-ae21-48de-8334-8d197aa80008,train,0,kor,True,False,True,chirp3_1
1f1bf4cb-4f48-43c5-a84d-79e93004d1d9,train,1,ukr,True,False,True,chirp3_2
eaa5bc3d-7bc6-4d81-a337-e82618564aa3,train,0,eng,,,False,human_convcollector_1
d1eff503-8669-41d3-991c-f52344057744,train,0,eng,,,False,liva_1
bc10c6d2-e6a0-4c61-93c0-242914f588da,train,0,fin,True,False,True,chirp3_2
9a491aa4-7c63-462d-93af-81501794b1bb,train,1,ita,False,False,True,chirp3_1
c280449d-f0b3-4244-afc5-92b466d59b4b,train,1,spa,,,False,mundo_1
c23d8a58-cffd-4ce0-bc71-749c3e30f826,train,0,fra,True,False,True,chirp3_1
a3ec166e-dde7-41c2-8c4b-17a7ebf10399,train,0,fin,True,False,True,chirp3_2
bc3417b5-ee78-43a6-94fa-86f02f09f5a9,train,1,eng,,,True,orpheus_midfiller_1
eaa7f4dc-881c-4f68-b294-3431ebf8a06c,train,0,ukr,False,True,True,chirp3_2
bc34e2ce-ff84-41fa-acb1-8bef6951c72f,train,1,ind,False,False,True,chirp3_2
ea9031dd-44a0-4b35-a740-1c72620e8084,train,1,fra,True,False,True,chirp3_1
d50f89c3-5134-461e-8e2c-58dfa27b662f,train,0,mar,False,False,True,chirp3_2
d5105295-4c3b-400f-b5c4-297e130e3be6,train,0,eng,,,False,liva_1
ea94565c-90cb-44e3-9987-a3392d3f6782,train,0,spa,False,True,True,chirp3_1
c23ecbca-6042-4960-ae22-4447495e0e10,train,0,pol,True,True,True,chirp3_1
787a5ac8-7666-40dc-8066-00e02ef99e52,train,0,dan,False,True,True,chirp3_2
1f22e82e-6152-4bc9-9d59-dd754fa33934,train,0,spa,True,True,True,chirp3_1
eaa387b3-39a0-4fca-9a4d-83964c72b83e,train,1,spa,True,False,True,chirp3_1
bc116eb5-5837-4db9-ac39-c1b32b4c1b99,train,0,eng,,,False,liva_1
d4daf2f6-f64f-428d-b8d4-9c30b6e5c3dc,train,0,fin,True,False,True,chirp3_2
94525a13-8984-47aa-a7d0-bad3041ac50d,train,1,hin,True,False,True,chirp3_1
a3cb32b1-d620-4051-9f19-3b00d2fe9c3b,train,0,eng,,,False,liva_1
1f1eea2e-31ff-4add-8584-2d1b0ea54642,train,1,por,True,False,True,chirp3_1
1f057f29-72ae-4170-a81d-cddbec48cbb8,train,0,deu,False,True,True,chirp3_1
d4c65399-3148-4cbd-874d-2b7125b0d554,train,1,vie,False,False,True,chirp3_2
a3b20670-2028-44de-a6cf-831e353a63db,train,0,spa,True,False,True,chirp3_1
d1ff0903-6c42-4b52-9665-893e1fb45e1b,train,0,eng,,,False,liva_1
93f67844-ac84-4aec-8414-2044a8dd3934,train,0,eng,,,False,liva_1
d4f4a415-e8c0-4184-931b-982cbd044193,train,1,eng,,,False,human_5
781d977d-27d2-427b-9615-2d60fc3618d0,train,0,por,True,True,True,chirp3_1
d4d3736a-e6bd-4c4d-b9b7-9d24d5638841,train,1,eng,,,False,liva_1
78669db5-8451-43e2-b54f-9b9c7cfce942,train,1,hin,False,False,True,chirp3_1
7804ffef-f261-48bb-8333-369d7f7ed9b3,train,1,rus,True,False,True,chirp3_1
a3ab0015-552f-42a6-aac0-6569033d0e2a,train,0,tur,False,True,True,chirp3_1
a37c2e95-7d83-4e79-866d-8cf5342e9a86,train,0,ben,False,True,True,chirp3_2
eaa7bdba-0903-4abb-84c6-5f334bdcd433,train,1,ara,False,False,True,chirp3_2
ea5383bd-85f3-4791-a51b-7469a86f3948,train,1,por,True,False,True,chirp3_1
785439be-7d92-4347-b456-24abb2f2b54f,train,0,eng,,,False,liva_1
d507cce8-acdc-4e1f-87d6-e4582f9ab20a,train,1,eng,,,True,orpheus_endfiller_1
d1f37d23-6fcf-4ef5-bcf4-c71231dfd2aa,train,0,ind,False,False,True,chirp3_2
d1e3e13c-bfa5-4056-9d29-df34140a7832,train,1,eng,,,False,midcentury_1
d1f448d7-68af-40c1-9299-fe3a040229b6,train,0,deu,True,True,True,chirp3_1
a3782251-5703-4d1d-8d89-77c54f09ffe1,train,0,eng,,,False,liva_1
784fb531-f7b0-428e-94bb-24c185fc513a,train,0,eng,,,False,liva_1
1f10764f-9d35-4713-b673-575e5f567ee7,train,0,eng,True,False,True,chirp3_1
1f08bf05-3a0d-4b0a-a0a7-54c4e7d66962,train,1,fin,False,False,True,chirp3_2
d1bca060-61c7-44c8-950c-edeab3ca2daa,train,1,mar,False,False,True,chirp3_2
bc5e0c82-5ba6-4912-a6ac-926c3b1bbb4f,train,0,mar,True,True,True,chirp3_2
c26a20df-fdbf-4192-b1c2-356d5e999bc8,train,1,fra,True,False,True,chirp3_1
bc03bac4-8a97-4428-88cc-3cab4fe14fdb,train,1,ita,True,False,True,chirp3_1
9a647404-859c-4d71-b73f-27a1e842df5b,train,1,por,True,False,True,chirp3_1
d4e98710-0be9-4f40-84d5-f5e1da61cdf6,train,1,eng,,,False,liva_1
d1a0700b-d585-4849-8091-e550fe041a2a,train,1,deu,True,False,True,chirp3_1
bc15e183-65b0-4363-a4c6-42cfce34f57b,train,0,eng,,,False,liva_1
d1b4ea0b-0c1f-4383-b2ec-24b083dcd28b,train,0,eng,,,False,liva_1
9410d8db-7691-4bb0-a09b-807e620732d2,train,1,tur,True,False,True,chirp3_1
d50983cf-caf1-4c81-b837-60464f5e529e,train,1,eng,,,False,liva_1
940f0651-b6f2-459e-af91-d269fccdf4d1,train,0,rus,False,True,True,chirp3_1
bc66ec1b-b88d-4f38-9572-3dc7489ba762,train,0,deu,False,True,True,chirp3_1
c294de6f-d23d-4c95-927b-ede5fc7d364e,train,1,eng,,,True,orpheus_endfiller_1
d4efbc4c-e6dd-4497-8e5e-b3181ddbd1a7,train,1,zho,True,False,True,chirp3_1
1eeef217-61fb-4ade-888b-213f4971302d,train,1,zho,True,False,True,chirp3_1
1f217917-b12f-4485-ba4a-99981fef985a,train,0,por,True,False,True,chirp3_1
78669f7f-4f9a-452d-b62f-ad0a024eb0d9,train,0,ita,False,True,True,chirp3_1
bc34c753-ebbd-47d4-99aa-07c33eb42298,train,0,vie,False,False,True,chirp3_2
93fca6c6-3200-4d7b-b46d-5f97147c28cc,train,1,eng,,,False,liva_1
d1fa3753-98a9-4bd5-8b6e-621962342e03,train,1,eng,True,False,True,chirp3_1
7813ce0c-e050-4d6a-abe8-59423c031bda,train,0,mar,False,True,True,chirp3_2
9a6dcad5-e73f-4f12-96ef-5fd720802fa1,train,0,eng,,,False,liva_1
1ef703ad-37fb-4d27-bfc7-0aea79f50930,train,0,hin,True,True,True,chirp3_1
7836585f-45c4-4aa2-b724-479583a82cbe,train,0,ben,True,True,True,chirp3_2
782afbea-d540-405b-8025-b83010da2825,train,0,eng,,,False,liva_1
9a33471c-5384-40c0-8398-3389c96c61fb,train,0,vie,True,True,True,chirp3_2
c21edf81-56b4-4eb0-8010-668fbf4549f5,train,0,eng,,,False,liva_1
a3cb6755-410d-497d-8ada-55799ed5496f,train,1,pol,True,False,True,chirp3_1
78541a0a-1f18-4465-8c30-40fd151cb5d3,train,0,eng,,,True,orpheus_endfiller_1
eaaf8ec7-8738-459b-ad51-610c77ee07e2,train,0,rus,True,False,True,chirp3_1
c2653eb3-2464-4901-9e04-5a6b5d50d690,train,0,spa,True,False,True,chirp3_1
bc132b7d-7a6c-468b-9694-051346f7fc19,train,0,eng,,,True,orpheus_grammar_1
9a8c58d2-754c-4731-a743-dd7c4c6fdd4a,train,1,rus,True,False,True,chirp3_1
d51e957f-eea9-4c80-837e-3c2ff3237eed,train,1,ind,False,False,True,chirp3_2
c2316140-a573-4d27-8381-7d087cbe5779,train,0,eng,True,True,True,chirp3_1
7854b21d-072e-4ea4-ac4d-64bbc5c2a64c,train,0,eng,False,True,True,chirp3_1
9a36efd1-02b2-41ba-a544-40c99113a1ca,train,1,fra,True,False,True,chirp3_1
a3d31e9d-714e-4888-8995-30950f0d57db,train,0,ara,False,False,True,chirp3_2
ea544247-1749-4e18-b16c-29b6eca42d6e,train,1,eng,False,False,True,chirp3_1
eabb6a43-db92-4c51-9004-ae69f46f0dc7,train,0,kor,False,True,True,chirp3_1
d4df3693-343f-4659-8a32-c54cf1ee3273,train,0,hin,False,True,True,chirp3_1
bc22b69b-0940-4042-8f3e-0220f9a51eb4,train,0,ita,True,False,True,chirp3_1
a3c7b611-be2d-4505-945c-1816613a480d,train,0,fra,False,True,True,chirp3_1
d1acbc10-97ba-4aef-b651-e7af260a219d,train,0,nld,False,True,True,chirp3_1
d1a1c540-3717-4444-b2bc-6be85471cbb4,train,1,zho,False,False,True,chirp3_1
d501fde2-948e-4769-908c-d596642f4acf,train,0,rus,True,False,True,chirp3_1
7876ed95-b058-490d-ab2f-48b97f469fb9,train,0,eng,,,True,orpheus_grammar_1
7836f6a4-ef04-48a2-b013-da618abc2b2a,train,0,rus,True,True,True,chirp3_1
d4ebafde-4833-49fc-876f-ed19b9e1963c,train,0,eng,,,False,liva_1
9a6af1a3-b97f-40bb-b87e-84e59744ec76,train,1,ita,True,False,True,chirp3_1
d4b32a10-29cf-4be5-9b5b-e5dfb8f2fd06,train,0,eng,,,False,human_5
ea54a2b4-0be5-4e61-a920-fffe2a38775a,train,0,dan,True,True,True,chirp3_2
d213a5b7-b627-4719-94c8-bcc0d8c7d06d,train,0,por,True,True,True,chirp3_1
ea7a46af-ec5c-4a7c-99f1-fe4e4a6be1d7,train,1,ind,False,False,True,chirp3_2
a37d8583-dacd-43e7-b33b-513e2b111cbb,train,1,eng,,,False,liva_1
ea6ab987-3280-4c20-8cd0-70283aababf7,train,0,nor,True,True,True,chirp3_2
d50d6421-6f36-4c7b-9ec6-b068cc11d288,train,1,ita,False,False,True,chirp3_1
a3904af3-1ad9-4720-b27f-1543a557bc23,train,0,kor,True,True,True,chirp3_1
94569b8e-05c3-45b9-bc47-10cf096efbec,train,0,hin,True,False,True,chirp3_1
a3e07b19-985a-41cf-a71c-c81cf340492f,train,1,ben,False,False,True,chirp3_2
94016beb-ddb7-416f-be66-e48087d7a49e,train,0,por,True,False,True,chirp3_1
1f19d1f7-a483-4501-8327-1d5595dbfff2,train,0,mar,True,False,True,chirp3_2
c2afbe31-aece-47d6-8cf7-a0b15b683425,train,1,mar,False,False,True,chirp3_2
d1ba9889-1224-4508-b906-35f75adbbf03,train,1,rus,True,False,True,chirp3_1
784dd95e-5e63-44e8-abea-32e47176780a,train,0,nld,True,False,True,chirp3_1
d4e252d3-99af-43cc-808c-01e1fe14a05a,train,0,deu,True,False,True,chirp3_1
d1f5a455-d424-4b2b-a619-b3e4adeb7ee6,train,1,eng,,,True,orpheus_midfiller_1
bc31ee19-10ab-452d-ab71-1d64979f18ff,train,1,hin,False,False,True,chirp3_1
ea4dadc5-8048-4270-a7e0-a6c6288e4a9b,train,0,deu,True,False,True,chirp3_1
786ca817-ef5e-4312-896c-c701df15a6ac,train,1,nld,True,False,True,chirp3_1
780f60b7-0c96-4c0f-8efd-58145986ddfb,train,1,eng,True,False,True,chirp3_1
d4e0618d-d287-4d2e-a0ec-a6d5d5cfa873,train,0,eng,True,False,True,chirp3_1
c22e1751-1f13-42a5-8c59-a8b49cddf8e5,train,1,spa,True,False,True,chirp3_1
a3fc27ed-ea35-4236-8529-b5e3123ec19d,train,0,rus,False,True,True,chirp3_1
ea60c0d8-7384-49ba-819c-f01139864402,train,0,nld,False,True,True,chirp3_1
1ee3c033-56d9-43e6-a247-c9251388d2c0,train,1,nld,True,False,True,chirp3_1
c27eb4a9-e64e-477f-9625-1f0d58688ac3,train,1,por,False,False,True,chirp3_1
d4cc878b-79be-488b-ad29-20321d19dfa6,train,1,jpn,True,False,True,chirp3_1
c27f5d1d-c362-4262-9241-47bdae8837e6,train,0,eng,,,False,liva_1
a37ab7e4-4eb7-4e8a-9eab-5809c0d31ac7,train,0,eng,,,False,human_5
bc5283b9-ec06-49ed-b144-6e5fb9849180,train,0,eng,,,False,midcentury_1
a3bf7d74-9f8f-40d3-89d5-21203e3737c4,train,0,fra,True,False,True,chirp3_1
d4ca46d6-8d7f-4765-aedf-c85800b8ab04,train,1,eng,,,True,rime_2
9a87ed92-8050-4d76-96de-397d044efede,train,1,fra,False,False,True,chirp3_1
bc52750c-9b6b-48ba-a2c9-a405b2cb54a9,train,0,eng,,,True,orpheus_midfiller_1
d5176173-4b75-4508-9e34-f0008087e339,train,0,spa,False,True,True,chirp3_1
1ed8a73e-afc9-41ef-8d11-b433957bab9a,train,1,nor,False,False,True,chirp3_2
1f0b965a-7010-4506-9ccb-376079514523,train,0,eng,,,False,midcentury_1
ea852a8d-d1cf-4faa-9404-b8d108bc7871,train,1,rus,False,False,True,chirp3_1
d1f5e359-d088-4fef-ab9b-ef4962eaf60a,train,1,tur,True,False,True,chirp3_1
bc2f8c85-6d72-4ad9-9424-b37d244e35e7,train,0,kor,True,True,True,chirp3_1
782280c6-d6f2-4ead-8a82-7ae5c24cf76c,train,1,mar,False,False,True,chirp3_2
d4b388d3-0cfa-481b-8e61-5bf936f98b3e,train,0,eng,,,False,liva_1
a3a61f5c-00d5-4abe-ad88-37b769d69053,train,0,ben,True,True,True,chirp3_2
a39a2bc7-bcc7-4051-87dd-b536c460b75b,train,1,nld,True,False,True,chirp3_1
9aa9d62b-47ab-41b2-b05a-fde602021078,train,1,spa,True,False,True,chirp3_1
94752269-eebb-4e47-bee3-4ae6c4d6910b,train,0,fin,False,True,True,chirp3_2
a3b8175f-8f44-4561-b2fe-4868cca06f14,train,0,eng,,,False,liva_1
d208b884-3676-40e6-b685-3e132c531c50,train,1,ind,False,False,True,chirp3_2
d1c25b38-9f63-4091-b639-fd17e85e5417,train,0,fra,False,True,True,chirp3_1
1f09c1f4-a6d0-49ce-b7d5-2ab0ae71c984,train,1,eng,True,False,True,chirp3_1
c2a5ff99-cbdc-4489-964f-9279e02edec9,train,0,jpn,True,False,True,chirp3_1
94416c86-f86e-4c36-b9a0-c6d9e6865c5f,train,1,spa,True,False,True,chirp3_1
94467248-937e-4703-9db5-f166899c7fa0,train,0,eng,,,True,orpheus_midfiller_1
bc2a3c85-75cc-4a4e-a7fa-1d7c6c10881a,train,0,eng,,,False,liva_1
93ef9ba9-f6f3-4aff-a834-46e7251d7809,train,0,eng,,,True,rime_2
1f2406ee-ebcb-49a5-bc96-6e484a23be8e,train,1,pol,True,False,True,chirp3_1
78316c49-0221-4f03-a1da-b38becb9d654,train,1,hin,False,False,True,chirp3_1
bc58ba5c-09b8-4175-b2cc-e73edb5ece2a,train,0,eng,,,False,liva_1
945b0513-e6ca-410b-a387-23006db96881,train,0,eng,,,False,liva_1
bc5dce47-d843-4b74-beba-090bd01e77d0,train,0,pol,False,True,True,chirp3_1
9a80e3f5-41b3-4e25-90c2-284ee9c8919b,train,0,nld,True,False,True,chirp3_1
ea6a7f05-88fc-411e-b332-103704639d66,train,1,dan,False,False,True,chirp3_2
a38fd59e-9b18-429b-a87a-e1664b199069,train,1,eng,,,False,liva_1
943582db-b68a-4855-babb-ef9985613e36,train,0,eng,,,False,liva_1
9436f2b5-2e57-4fa2-9482-41964a00c527,train,0,eng,,,False,liva_1
7883af81-cf9e-4cfd-9824-94d91f417d60,train,1,eng,,,False,human_convcollector_1
d200143a-150a-40d9-beac-07e62d3511e7,train,0,jpn,True,True,True,chirp3_1
d52a7daa-346a-4d2e-9ec5-7d1b9793fa18,train,1,dan,True,False,True,chirp3_2
7881972b-5678-4f14-a969-1e00283bd315,train,0,mar,True,True,True,chirp3_2
d189c932-5433-4ca6-a3de-7a355e1ce83f,train,1,por,False,False,True,chirp3_1
7827ce35-aba6-44e1-8408-a9047f49c9b9,train,0,nld,True,True,True,chirp3_1
d4bed265-52a4-4742-8eeb-31ef4ef7e3ce,train,0,spa,True,False,True,chirp3_1
bc3ab8c5-03ec-4b59-a2f8-6623357044de,train,1,kor,False,False,True,chirp3_1
a3e7329f-18ad-42d3-9f1c-7f3ac76f306d,train,1,spa,,,False,mundo_1
bc471c69-f6b6-417d-831b-242f8e31af96,train,0,eng,,,True,orpheus_midfiller_1
93f13e05-d049-418d-93c0-08298d22d16d,train,1,hin,False,False,True,chirp3_1
1f469dbc-5a41-46c6-93a0-f596f7375c0b,train,1,ita,True,False,True,chirp3_1
bc837680-4576-4e22-ad2f-0e06336c009b,train,1,eng,False,False,True,chirp3_1
d1db81dd-23c8-4e5f-8009-f1f60e42a17d,train,0,ind,False,True,True,chirp3_2
d1bd9495-ae82-4a42-b571-0cf577a223d6,train,1,tur,True,False,True,chirp3_1
1f096099-6476-4aa0-9cba-d4654b0efc2d,train,0,eng,,,False,midcentury_1
bc7d5988-7014-471a-be67-1447444c33dd,train,1,tur,True,False,True,chirp3_1
bc8202c3-774f-4355-88f9-b04d45f1e8cd,train,1,vie,False,False,True,chirp3_2
ea461f18-60dc-4c79-874c-4bd98432e722,train,0,spa,,,False,mundo_1
bc3b9fd4-1fd3-47c1-9e55-dc9b5fbaf08d,train,1,eng,,,False,liva_1
c26af83c-a4a9-4e31-9928-85f9616bc17b,train,0,eng,True,False,True,chirp3_1
d1a3c356-1347-451e-866d-2c72e190b71c,train,0,por,True,True,True,chirp3_1
d1dba014-c775-4b5b-b386-e469a90ba493,train,0,rus,True,False,True,chirp3_1
a38bcd35-aa0d-455f-9dbb-9919826c7920,train,0,ukr,False,False,True,chirp3_2
9aa718d8-fd18-4ff4-b124-f8f31999bf21,train,0,fin,True,True,True,chirp3_2
ea9d1b3a-3aa6-4453-ad35-981ffad4f304,train,1,dan,True,False,True,chirp3_2
c297df79-65d9-4c26-916e-9daa8c732a2b,train,1,fra,True,False,True,chirp3_1
1f086ab6-a520-4951-a857-948325b94ab1,train,1,tur,False,False,True,chirp3_1
9aa49240-23ab-4de0-8c0b-7b2dbe67fc5b,train,0,fra,False,True,True,chirp3_1
ea771f10-93bc-4bc9-b36e-7e98c81cb630,train,1,rus,False,False,True,chirp3_1
d4aa266c-0e84-4a64-a46d-ebfeaacbc5da,train,1,eng,,,False,liva_1
c2453b35-21a1-4cb7-89d0-7e6b469c9adc,train,1,fin,False,False,True,chirp3_2
94054c23-8638-446b-a929-35d2eb9e4fcd,train,0,por,True,True,True,chirp3_1
782e1168-d713-4ce2-800d-3b70c68a8491,train,1,mar,False,False,True,chirp3_2
d4f05488-c4d4-4c0f-926a-52a12418c6b0,train,1,zho,False,False,True,chirp3_1
780519c5-b56c-4034-825e-65abffbbe126,train,1,jpn,False,False,True,chirp3_1
d4bd659e-17f8-4f9b-aeef-0ba3d354444f,train,0,nor,False,False,True,chirp3_2
9a7ef2b4-6953-4f5c-9043-2f4220e68121,train,0,nld,True,False,True,chirp3_1
9a376aea-184a-4713-b7c6-94cb42b966bf,train,0,eng,,,False,midcentury_1
9408a7ea-14b9-4eab-a05f-0883eac5c13f,train,1,rus,False,False,True,chirp3_1
d1c1e559-bd57-4ace-a73c-2e8214187dce,train,0,mar,False,False,True,chirp3_2
ea81e512-80cf-4ab5-bdf2-1ece2dc860cd,train,1,eng,False,False,True,chirp3_1
bc139e03-2610-457b-a97c-a92b4c32ca85,train,0,spa,False,True,True,chirp3_1
bc23c69e-ba39-4811-b9d7-253a84619084,train,0,spa,False,True,True,chirp3_1
bc3ac87d-d301-4717-aafa-32b3a7f6e5d3,train,1,nld,False,False,True,chirp3_1
78377ee7-1504-4875-a1cf-29ee87405caf,train,1,tur,False,False,True,chirp3_1
9a48e8f5-83e0-4f69-b7be-ccf93ee9455b,train,0,jpn,True,False,True,chirp3_1
9a99260d-73f5-43b6-a6df-a4019fe044ad,train,1,eng,,,False,liva_1
d1e8efa0-13a2-4e17-afd4-f162e3fd8a15,train,1,eng,,,False,liva_1
9423890c-3ad1-416a-888f-2f7eb59fa5c9,train,1,por,True,False,True,chirp3_1
bc5a077c-83cb-4938-b127-815285fd9d2c,train,0,eng,False,True,True,chirp3_1
d1b066d4-cc27-4ea5-bd59-79c9d0a3622c,train,0,rus,False,True,True,chirp3_1
d4e6788e-cdc2-4e1e-ad98-9a9a74ba15f9,train,1,zho,False,False,True,chirp3_1
bc432fb3-d0e8-4524-8d4d-631f9ba935d9,train,0,eng,,,False,liva_1
9a9dddcf-fc79-4e06-b6a7-57208fc82180,train,1,ukr,False,False,True,chirp3_2
1f38c3c2-93dd-4244-b8c6-cfb4192ad44b,train,1,eng,,,False,midcentury_1
783b6686-3567-4fd3-92cc-c285b850de3d,train,1,spa,,,False,mundo_1
d1ed4508-4a20-45eb-9852-79029cb8d7e5,train,0,deu,True,True,True,chirp3_1
941872fd-5fc3-42ca-a831-a6d09b9d458f,train,1,deu,True,False,True,chirp3_1
781f3f65-ccc5-4d86-baff-db20f5f97b22,train,0,ben,True,True,True,chirp3_2
d4b38430-e270-4073-a197-9343f009e0a5,train,0,eng,,,False,liva_1
d4e3c858-d62a-46e9-910c-c178e5a6981e,train,0,spa,False,True,True,chirp3_1
9a954d9d-7941-435b-ac10-5980f2c71ee9,train,0,eng,,,False,liva_1
1effde05-81cc-4070-b1d1-69a7f06ae404,train,0,hin,False,True,True,chirp3_1
a3be1608-2176-4807-a746-7d9b882d6636,train,1,pol,False,False,True,chirp3_1
7869471d-d6c3-4116-b8d0-f1bdae37561a,train,0,deu,True,True,True,chirp3_1
9a9e2ad4-e935-4581-aa2b-2def865f441f,train,0,fra,False,True,True,chirp3_1
ea574b06-e7df-406d-b71b-b167049c12a1,train,0,ben,True,False,True,chirp3_2
a3a3e3f0-3de2-4d40-83c9-1a41eaa51a0b,train,1,eng,,,False,midcentury_1
c2463df0-a78c-4edd-af3f-85f42a136047,train,1,eng,,,True,rime_2
ea50789c-4d57-4cd8-9617-c5fe7d742f6c,train,0,kor,True,False,True,chirp3_1
7847b8bf-e27d-4045-be7c-eee32f8a5760,train,0,vie,False,False,True,chirp3_2
eaa0f35b-cc9b-4358-9c60-70cf6a552af0,train,1,eng,,,False,liva_1
bc4fdf03-51e3-43d3-a285-76c6b3e3e34c,train,1,spa,True,False,True,chirp3_1
d50b0d55-d385-48b5-9119-b11e9ab3cb93,train,0,ben,False,False,True,chirp3_2
d1c07c8a-2463-4502-bef5-fe62074e84b5,train,0,deu,True,True,True,chirp3_1
eaa30066-ba28-42ff-b801-d2fa88515ddb,train,1,nld,False,False,True,chirp3_1
d516e821-2654-48df-9376-2ef43deb7d3c,train,0,deu,False,True,True,chirp3_1
1f042dfc-dde4-4d18-929d-c7ced59201ba,train,0,rus,True,True,True,chirp3_1
